relation_idx,relation_name,source_factor,donor_factor,source_idx,donor_idx,source_target_id,donor_target_id,source_target_token,donor_target_token,source_target_clerp,donor_target_clerp,n_source_features,n_donor_features,clean_top1,clean_top1_token,steered_top1,steered_top1_token,top5_ids,top5_tokens,top5_probs,clean_top1_is_source_exact,clean_top1_is_source,top1_is_donor_exact,top1_is_donor,top5_has_donor_exact,top5_has_donor,success_exact,success,p_source_clean,p_source_steered,p_donor_clean,p_donor_steered
0,capital_country,-2.0,4.0,0,5,38365,2100, jordan, bel,"Output "" jordan"" (p=0.385)","Output "" bel"" (p=0.789)",16,3,38365, jordan,5861, Ca,5861|5478|687|5213|1877, Ca| Ha| O| Da| As,0.12679549|0.098748423|0.059893951|0.052856222|0.052856222,1,1,0,0,0,0,0,0,0.4005832374095917,1.0336393962973034e-09,2.4857929020072334e-05,1.1712669722996338e-09
0,capital_country,-2.0,8.0,0,5,38365,2100, jordan, bel,"Output "" jordan"" (p=0.385)","Output "" bel"" (p=0.789)",16,3,38365, jordan,687, O,687|6886|5861|8125|6007, O| Bal| Ca| Africa| Sk,0.15349717|0.093100749|0.063987143|0.056468464|0.056468464,1,1,0,0,0,0,0,0,0.4005832374095917,7.059420409349926e-11,2.4857929020072334e-05,1.2513121649959658e-09
0,capital_country,-2.0,2.0,0,6,38365,12919, jordan, hung,"Output "" jordan"" (p=0.385)","Output "" hung"" (p=0.973)",16,8,38365, jordan,2932, Bu,2932|6886|3458|17765|3003, Bu| Bal| Ser| Bos| Ma,0.3492761|0.21184666|0.08831083|0.032487735|0.028670328,1,1,0,0,0,0,0,0,0.4005832374095917,5.163571393379529e-12,1.1030640962417237e-05,7.490368716389639e-06
0,capital_country,-2.0,4.0,0,6,38365,12919, jordan, hung,"Output "" jordan"" (p=0.385)","Output "" hung"" (p=0.973)",16,8,38365, jordan,2932, Bu,2932|16443|17765|6886|3003, Bu| Hong| Bos| Bal| Ma,0.64755762|0.11252863|0.068252064|0.068252064|0.019554544,1,1,0,0,0,0,0,0,0.4005832374095917,8.558277962247601e-17,1.1030640962417237e-05,3.774915239773691e-05
0,capital_country,-2.0,8.0,0,6,38365,12919, jordan, hung,"Output "" jordan"" (p=0.385)","Output "" hung"" (p=0.973)",16,8,38365, jordan,2932, Bu,2932|1791|16443|6886|2364, Bu| Ro| Hong| Bal| Or,0.490464|0.29748145|0.051694524|0.040259738|0.031354316,1,1,0,0,0,0,0,0,0.4005832374095917,1.886982826086865e-28,1.1030640962417237e-05,3.347712862478147e-08
0,capital_country,-2.0,2.0,0,7,38365,83354, jordan, australia,"Output "" jordan"" (p=0.385)","Output "" australia"" (p=0.918)",16,12,38365, jordan,8625, Australia,8625|43065|8005|37295|14847, Australia| Queensland| Mel| Oz| Australian,0.9985317|0.00043011009|0.00043011009|0.00015822865|0.00015822865,1,1,0,1,0,1,0,1,0.4005832374095917,4.413738255090727e-14,0.00018367664597462863,1.045203301686115e-08
0,capital_country,-2.0,4.0,0,7,38365,83354, jordan, australia,"Output "" jordan"" (p=0.385)","Output "" australia"" (p=0.918)",16,12,38365, jordan,8625, Australia,8625|14847|37295|4477|7557, Australia| Australian| Oz| Aust| Aus,0.9992398|0.00070963451|1.299741e-05|1.0122392e-05|7.8833273e-06,1,1,0,1,0,1,0,1,0.4005832374095917,7.775217292072016e-20,0.00018367664597462863,2.4598253989260854e-10
0,capital_country,-2.0,8.0,0,7,38365,83354, jordan, australia,"Output "" jordan"" (p=0.385)","Output "" australia"" (p=0.918)",16,12,38365, jordan,8625, Australia,8625|14847|4477|80758|7557, Australia| Australian| Aust| Canberra| Aus,0.98200607|0.017986069|4.6990144e-06|1.0484919e-06|8.1656623e-07,1,1,0,1,0,1,0,1,0.4005832374095917,1.318691069973243e-27,0.00018367664597462863,3.634415901912491e-13
0,capital_country,-2.0,2.0,0,8,38365,1600, jordan, den,"Output "" jordan"" (p=0.385)","Output "" den"" (p=0.445)",16,9,38365, jordan,5478, Ha,5478|5861|13763|6007|5213, Ha| Ca| Tel| Sk| Da,0.14691797|0.10097515|0.089110255|0.078639522|0.042092703,1,1,0,0,0,0,0,0,0.4005832374095917,7.80984432680043e-09,0.00013438070891425014,5.77073713259324e-08
0,capital_country,-2.0,4.0,0,8,38365,1600, jordan, den,"Output "" jordan"" (p=0.385)","Output "" den"" (p=0.445)",16,9,38365, jordan,13763, Tel,13763|29899|19556|6886|5861, Tel| Dubai| Abu| Bal| Ca,0.28160223|0.080680393|0.06283395|0.06283395|0.048935123,1,1,0,0,0,0,0,0,0.4005832374095917,1.482168388022842e-09,0.00013438070891425014,1.4202542786279082e-07
0,capital_country,-2.0,8.0,0,8,38365,1600, jordan, den,"Output "" jordan"" (p=0.385)","Output "" den"" (p=0.445)",16,9,38365, jordan,29899, Dubai,29899|22336|19556|11198|13763, Dubai| Bour| Abu| Mexico| Tel,0.22691207|0.13762914|0.13762914|0.10718568|0.065011397,1,1,0,0,0,0,0,0,0.4005832374095917,5.5307776587743e-12,0.00013438070891425014,0.00012550152314361185
0,capital_country,-2.0,2.0,1,0,204061,38365, greece, jordan,"Output "" greece"" (p=0.883)","Output "" jordan"" (p=0.385)",11,16,204061, greece,25553, Greece,25553|15556|18853|37134|28967, Greece| Greek| Jordan| Ancient| Olympic,0.57661426|0.16520275|0.053633481|0.022357762|0.017412242,1,1,0,0,0,1,0,0,0.8682636618614197,0.010561059229075909,1.2671252989093773e-06,9.137106098933145e-05
0,capital_country,-2.0,4.0,1,0,204061,38365, greece, jordan,"Output "" greece"" (p=0.883)","Output "" jordan"" (p=0.385)",11,16,204061, greece,38365, jordan,38365|18853|48619|204061|573, jordan| Jordan|Jordan| greece| the,0.56350726|0.097922869|0.067301348|0.052414339|0.052414339,1,1,1,1,1,1,1,1,0.8682636618614197,0.052414339035749435,1.2671252989093773e-06,0.5635072588920593
0,capital_country,-2.0,8.0,1,0,204061,38365, greece, jordan,"Output "" greece"" (p=0.883)","Output "" jordan"" (p=0.385)",11,16,204061, greece,48619,Jordan,48619|19770|38365|92167|96212,Jordan|Middle| jordan| rama|MIDDLE,0.91411543|0.085025981|0.00023882046|0.00014485195|0.0001278314,1,1,0,1,1,1,0,1,0.8682636618614197,2.687570478665524e-11,1.2671252989093773e-06,0.0002388204593444243
0,capital_country,-2.0,2.0,1,3,204061,709, greece, le,"Output "" greece"" (p=0.883)","Output "" le"" (p=0.719)",11,2,204061, greece,15556, Greek,15556|38721|25553|85687|184951, Greek| Athens| Greece| Olympia| Parthen,0.20403484|0.20403484|0.14023095|0.096379235|0.075060226,1,1,0,0,0,0,0,0,0.8682636618614197,5.618394880002597e-06,9.966712241293862e-06,1.4972515316458157e-07
0,capital_country,-2.0,4.0,1,3,204061,709, greece, le,"Output "" greece"" (p=0.883)","Output "" le"" (p=0.719)",11,2,204061, greece,15556, Greek,15556|25553|38721|28967|85687, Greek| Greece| Athens| Olympic| Olympia,0.48949042|0.10922008|0.085060678|0.058461297|0.05159191,1,1,0,0,0,0,0,0,0.8682636618614197,1.6098165360745043e-06,9.966712241293862e-06,2.9778610155517526e-07
0,capital_country,-2.0,8.0,1,3,204061,709, greece, le,"Output "" greece"" (p=0.883)","Output "" le"" (p=0.719)",11,2,204061, greece,15556, Greek,15556|28967|20936|4645|25553, Greek| Olympic| Empire| English| Greece,0.64798731|0.077391051|0.046940047|0.041424442|0.019567521,1,1,0,0,0,0,0,0,0.8682636618614197,3.0398151551480623e-08,9.966712241293862e-06,2.39099961163447e-07
0,capital_country,-2.0,2.0,1,5,204061,2100, greece, bel,"Output "" greece"" (p=0.883)","Output "" bel"" (p=0.789)",11,3,204061, greece,38721, Athens,38721|25553|85687|13128|15556, Athens| Greece| Olympia| Ohio| Greek,0.36097217|0.17051117|0.062727548|0.055356875|0.029630398,1,1,0,0,0,0,0,0,0.8682636618614197,5.320440322975628e-06,1.1293764146103058e-05,1.2145777439354077e-10
0,capital_country,-2.0,4.0,1,5,204061,2100, greece, bel,"Output "" greece"" (p=0.883)","Output "" bel"" (p=0.789)",11,3,204061, greece,38721, Athens,38721|25553|13128|4238|85687, Athens| Greece| Ohio| Europe| Olympia,0.35105294|0.12914518|0.12914518|0.061003849|0.037000708,1,1,0,0,0,0,0,0,0.8682636618614197,3.556198862497695e-06,1.1293764146103058e-05,1.5166935762866984e-10
0,capital_country,-2.0,8.0,1,5,204061,2100, greece, bel,"Output "" greece"" (p=0.883)","Output "" bel"" (p=0.789)",11,3,204061, greece,13128, Ohio,13128|4238|38721|25553|4589, Ohio| Europe| Athens| Greece| West,0.42665434|0.12223852|0.074141398|0.027275098|0.027275098,1,1,0,0,0,0,0,0,0.8682636618614197,2.4383328423027706e-07,1.1293764146103058e-05,1.0502936714784639e-10
0,capital_country,-2.0,2.0,1,6,204061,12919, greece, hung,"Output "" greece"" (p=0.883)","Output "" hung"" (p=0.973)",11,8,204061, greece,2364, Or,2364|13128|8418|3458|227499, Or| Ohio| Union| Ser| Moly,0.21492648|0.18967195|0.042321529|0.037348621|0.032960046,1,1,0,0,0,0,0,0,0.8682636618614197,3.589637799450429e-06,2.0891361600661185e-06,1.5771767891692434e-07
0,capital_country,-2.0,4.0,1,6,204061,12919, greece, hung,"Output "" greece"" (p=0.883)","Output "" hung"" (p=0.973)",11,8,204061, greece,227499, Moly,227499|2364|8418|13473|132460, Moly| Or| Union| Virginia| Hungry,0.54310608|0.13731872|0.12118335|0.044580862|0.023862416,1,1,0,0,0,0,0,0,0.8682636618614197,2.8303498433857044e-10,2.0891361600661185e-06,1.0076744416664951e-07
0,capital_country,-2.0,8.0,1,6,204061,12919, greece, hung,"Output "" greece"" (p=0.883)","Output "" hung"" (p=0.973)",11,8,204061, greece,8418, Union,8418|5571|16443|13473|1791, Union| East| Hong| Virginia| Ro,0.91317838|0.021475896|0.010144496|0.010144496|0.010144496,1,1,0,0,0,0,0,0,0.8682636618614197,1.068277962205191e-22,2.0891361600661185e-06,1.1191975297919488e-11
0,capital_country,-2.0,2.0,1,8,204061,1600, greece, den,"Output "" greece"" (p=0.883)","Output "" den"" (p=0.445)",11,9,204061, greece,38721, Athens,38721|25553|15556|37134|573, Athens| Greece| Greek| Ancient| the,0.71173823|0.1091486|0.096323296|0.014771655|0.0079066977,1,1,0,0,0,0,0,0,0.8682636618614197,0.0019991262815892696,1.3622880942421034e-05,3.859221578750294e-06
0,capital_country,-2.0,4.0,1,8,204061,1600, greece, den,"Output "" greece"" (p=0.883)","Output "" den"" (p=0.445)",11,9,204061, greece,38721, Athens,38721|15556|25553|573|499, Athens| Greek| Greece| the| d,0.63062608|0.18067741|0.085345961|0.014830905|0.01155032,1,1,0,0,0,0,0,0,0.8682636618614197,0.0037498397286981344,1.3622880942421034e-05,0.000948107976000756
0,capital_country,-2.0,8.0,1,8,204061,1600, greece, den,"Output "" greece"" (p=0.883)","Output "" den"" (p=0.445)",11,9,204061, greece,15556, Greek,15556|1600|499|749|38721, Greek| den| d| do| Athens,0.47713089|0.17552666|0.073170394|0.044380084|0.034563247,1,1,0,0,1,1,0,0,0.8682636618614197,1.3138491340214387e-05,1.3622880942421034e-05,0.1755266636610031
0,capital_country,-2.0,2.0,1,9,204061,15600, greece, bang,"Output "" greece"" (p=0.883)","Output "" bang"" (p=0.953)",11,1,204061, greece,38721, Athens,38721|25553|15556|85687|184951, Athens| Greece| Greek| Olympia| Parthen,0.27601737|0.167413|0.13038138|0.069788113|0.061587799,1,1,0,0,0,0,0,0,0.8682636618614197,9.75928378466051e-06,1.0731365307492524e-07,1.454961802080379e-12
0,capital_country,-2.0,4.0,1,9,204061,15600, greece, bang,"Output "" greece"" (p=0.883)","Output "" bang"" (p=0.953)",11,1,204061, greece,38721, Athens,38721|25553|15556|85687|184951, Athens| Greece| Greek| Olympia| Parthen,0.30264771|0.20800655|0.12616234|0.067529835|0.040958915,1,1,0,0,0,0,0,0,0.8682636618614197,1.3740185750066303e-05,1.0731365307492524e-07,1.2818897419247799e-12
0,capital_country,-2.0,8.0,1,9,204061,15600, greece, bang,"Output "" greece"" (p=0.883)","Output "" bang"" (p=0.953)",11,1,204061, greece,25553, Greece,25553|38721|15556|85687|687, Greece| Athens| Greek| Olympia| O,0.3189804|0.3189804|0.10355777|0.04891723|0.020391734,1,1,0,0,0,0,0,0,0.8682636618614197,2.387626955169253e-05,1.0731365307492524e-07,8.723151324538381e-13
0,capital_country,-2.0,2.0,2,3,86179,709, thailand, le,"Output "" thailand"" (p=0.891)","Output "" le"" (p=0.719)",11,2,86179, thailand,22878, Vietnam,22878|28141|86179|20461|71354, Vietnam| Thailand| thailand| Egypt| asia,0.19262224|0.080296896|0.070861772|0.070861772|0.037929568,1,1,0,0,0,0,0,0,0.8800681233406067,0.07086177170276642,1.8873421140597202e-05,0.026068586856126785
0,capital_country,-2.0,4.0,2,3,86179,709, thailand, le,"Output "" thailand"" (p=0.891)","Output "" le"" (p=0.719)",11,2,86179, thailand,20461, Egypt,20461|22878|496|28141|709, Egypt| Vietnam| i| Thailand| le,0.25529245|0.15484269|0.064548038|0.056963447|0.050270058,1,1,0,0,1,1,0,0,0.8800681233406067,0.026907624676823616,1.8873421140597202e-05,0.05027005821466446
0,capital_country,-2.0,8.0,2,3,86179,709, thailand, le,"Output "" thailand"" (p=0.891)","Output "" le"" (p=0.719)",11,2,86179, thailand,20461, Egypt,20461|22878|4316|19066|709, Egypt| Vietnam| South| Ukraine| le,0.72266638|0.046198513|0.021822633|0.016995484|0.016995484,1,1,0,0,1,1,0,0,0.8800681233406067,0.00021394158829934895,1.8873421140597202e-05,0.01699548400938511
0,capital_country,-2.0,2.0,2,4,86179,77341, thailand, germany,"Output "" thailand"" (p=0.891)","Output "" germany"" (p=0.961)",11,10,86179, thailand,573, the,573|22878|86179|62663|28141, the| Vietnam| thailand| Myanmar| Thailand,0.12304584|0.084568091|0.07463108|0.070109405|0.058122743,1,1,0,0,0,0,0,0,0.8800681233406067,0.07463108003139496,7.94600709923543e-05,0.003080392489209771
0,capital_country,-2.0,4.0,2,4,86179,77341, thailand, germany,"Output "" thailand"" (p=0.891)","Output "" germany"" (p=0.961)",11,10,86179, thailand,573, the,573|11124|32376|62663|25510, the| Russia| democratic| Myanmar| Cuba,0.17894915|0.12298984|0.084529601|0.061843175|0.048163511,1,1,0,0,0,0,0,0,0.8800681233406067,0.006938611622899771,7.94600709923543e-05,0.0008286990341730416
0,capital_country,-2.0,8.0,2,4,86179,77341, thailand, germany,"Output "" thailand"" (p=0.891)","Output "" germany"" (p=0.961)",11,10,86179, thailand,32376, democratic,32376|582|11124|25682|573, democratic| re| Russia| Democratic| the,0.66141587|0.10143141|0.061521258|0.029060585|0.029060585,1,1,0,0,0,0,0,0,0.8800681233406067,1.3063319670436613e-07,7.94600709923543e-05,9.65256049312302e-07
0,capital_country,-2.0,2.0,2,5,86179,2100, thailand, bel,"Output "" thailand"" (p=0.891)","Output "" bel"" (p=0.789)",11,3,86179, thailand,22878, Vietnam,22878|86179|71354|28141|113964, Vietnam| thailand| asia| Thailand| vietnam,0.22661555|0.083367214|0.064926445|0.064926445|0.057297386,1,1,0,0,0,0,0,0,0.8800681233406067,0.08336721360683441,1.8873421140597202e-05,4.908287519356236e-05
0,capital_country,-2.0,4.0,2,5,86179,2100, thailand, bel,"Output "" thailand"" (p=0.891)","Output "" bel"" (p=0.789)",11,3,86179, thailand,22878, Vietnam,22878|12222|37265|71354|4316, Vietnam| Asia| Southeast| asia| South,0.26232314|0.096503302|0.085163854|0.066325679|0.045584925,1,1,0,0,0,0,0,0,0.8800681233406067,0.031330034136772156,1.8873421140597202e-05,4.424898361321539e-05
0,capital_country,-2.0,8.0,2,5,86179,2100, thailand, bel,"Output "" thailand"" (p=0.891)","Output "" bel"" (p=0.789)",11,3,86179, thailand,12222, Asia,12222|22878|37265|4316|30160, Asia| Vietnam| Southeast| South| Peru,0.23996183|0.21176557|0.12844232|0.10003097|0.028659355,1,1,0,0,0,0,0,0,0.8800681233406067,0.0038786218501627445,1.8873421140597202e-05,2.4550572561565787e-05
0,capital_country,-2.0,2.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|83354|14847|41111|179161, Australia| australia| Australian| austral| Australie,0.98338896|0.015895002|0.00029112713|0.00015582911|5.0590312e-05,1,1,0,1,1,1,0,1,0.8800681233406067,2.3427961082234106e-07,4.2531912185950205e-05,0.015895001590251923
0,capital_country,-2.0,4.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|83354|32083|179161, Australia| Australian| australia|Australia| Australie,0.99898881|0.00091095991|5.8235717e-05|2.7508606e-05|7.8813473e-06,1,1,0,1,1,1,0,1,0.8800681233406067,2.36358529997387e-14,4.2531912185950205e-05,5.82357170060277e-05
0,capital_country,-2.0,8.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|32083|179161|109395, Australia| Australian|Australia| Australie| Aussie,0.90458739|0.095342807|6.7710025e-05|7.5219043e-07|5.858065e-07,1,1,0,1,0,1,0,1,0.8800681233406067,5.664285725662295e-23,4.2531912185950205e-05,6.174354894028511e-08
0,capital_country,-2.0,2.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,22878, Vietnam,22878|86179|28141|113964|496, Vietnam| thailand| Thailand| vietnam| i,0.28675148|0.072502129|0.072502129|0.03880759|0.026672041,1,1,0,0,0,0,0,0,0.8800681233406067,0.07250212877988815,2.1386387743405066e-05,0.0049338312819600105
0,capital_country,-2.0,4.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,22878, Vietnam,22878|28141|11198|14000|19445, Vietnam| Thailand| Mexico| Indonesia| Singapore,0.3257255|0.093321919|0.072679184|0.049951624|0.03029719,1,1,0,0,0,0,0,0,0.8800681233406067,0.008680290542542934,2.1386387743405066e-05,0.01621691696345806
0,capital_country,-2.0,8.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,1600, den,1600|4433|499|702|11198, den| green| d| li| Mexico,0.60258865|0.13445571|0.049463492|0.033995729|0.023364898,1,1,1,1,1,1,1,1,0.8800681233406067,1.3620489198729047e-06,2.1386387743405066e-05,0.6025886535644531
0,capital_country,-2.0,2.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,709, le,709|2345|702|573|91174, le| sy| li| the| israel,0.711505|0.058403883|0.04548499|0.031261347|0.022871291,1,1,0,0,0,0,0,0,0.7236522436141968,0.7115049958229065,0.0007959737558849156,0.011500407010316849
0,capital_country,-2.0,4.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,709, le,709|38365|2345|91174|7185, le| jordan| sy| israel| middle,0.43647525|0.23362836|0.029702513|0.026212376|0.024624249,1,1,0,0,1,1,0,0,0.7236522436141968,0.4364752471446991,0.0007959737558849156,0.23362836241722107
0,capital_country,-2.0,8.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,74931, jugu,74931|215320|72514|37395|233573, jugu| gonzález| ecu| dj| sánchez,0.22705208|0.10725182|0.083527803|0.083527803|0.065051511,1,1,0,0,0,0,0,0,0.7236522436141968,6.252208549994975e-06,0.0007959737558849156,0.0239311121404171
0,capital_country,-2.0,2.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,709, le,709|7185|573|614|682, le| middle| the| be| me,0.37625635|0.20139551|0.17773092|0.034997292|0.027255919,1,1,0,0,0,0,0,0,0.7236522436141968,0.3762563467025757,2.5586536139599048e-05,7.655626541236416e-05
0,capital_country,-2.0,4.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,7185, middle,7185|573|614|709|91174, middle| the| be| le| israel,0.82758945|0.041203249|0.024991035|0.01515783|0.0081134019,1,1,0,0,0,0,0,0,0.7236522436141968,0.015157829970121384,2.5586536139599048e-05,0.00103150331415236
0,capital_country,-2.0,8.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,7185, middle,73017|12919|7185|204061|20940, mexico| hung| middle| greece| swit,0.16052005|0.16052005|0.16052005|0.12501314|0.12501314,1,1,0,0,1,1,0,0,0.7236522436141968,5.0086887313227635e-06,2.5586536139599048e-05,0.12501314282417297
0,capital_country,-2.0,2.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,573, the,573|7185|955|2345|709, the| middle|...| sy| le,0.29558036|0.13962227|0.054676868|0.051364157|0.051364157,1,1,0,0,0,0,0,0,0.7236522436141968,0.05136415734887123,1.3852788072199473e-07,1.0782731806102674e-05
0,capital_country,-2.0,4.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|573|723|955|235248, Tail| the|..|...| ,0.17918177|0.12314971|0.058171801|0.054647349|0.051336437,1,1,0,0,0,0,0,0,0.7236522436141968,0.0009402596042491496,1.3852788072199473e-07,8.476697985315695e-05
0,capital_country,-2.0,8.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|4169|45891|1604|4029, Tail| TH|Tail|cha| CH,0.69310689|0.28892991|0.0098866383|0.0028325694|0.0017180402,1,1,0,0,0,0,0,0,0.7236522436141968,7.0424065884422404e-12,1.3852788072199473e-07,5.203673950071597e-11
0,capital_country,-2.0,2.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,709|573|7185|47430|614, le| the| middle| Lebanon| be,0.28257775|0.28257775|0.091739558|0.091739558|0.027978987,1,1,0,0,0,0,0,0,0.7236522436141968,0.2825777530670166,0.00027508119819685817,0.002026790753006935
0,capital_country,-2.0,4.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,573|709|7185|47430|614, the| le| middle| Lebanon| be,0.30189055|0.18310587|0.1258467|0.11105934|0.04349146,1,1,0,0,0,0,0,0,0.7236522436141968,0.18310587108135223,0.00027508119819685817,0.0043062372133135796
0,capital_country,-2.0,8.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,573|47430|7185|709|614, the| Lebanon| middle| le| be,0.43882501|0.14246562|0.11095234|0.052410174|0.040817082,1,1,0,0,0,0,0,0,0.7236522436141968,0.052410174161195755,0.00027508119819685817,0.010320175439119339
