relation_idx,relation_name,source_factor,donor_factor,source_idx,donor_idx,source_target_id,donor_target_id,source_target_token,donor_target_token,source_target_clerp,donor_target_clerp,n_source_features,n_donor_features,clean_top1,clean_top1_token,steered_top1,steered_top1_token,top5_ids,top5_tokens,top5_probs,clean_top1_is_source_exact,clean_top1_is_source,top1_is_donor_exact,top1_is_donor,top5_has_donor_exact,top5_has_donor,success_exact,success,p_source_clean,p_source_steered,p_donor_clean,p_donor_steered
0,capital_country,-2.0,0.0,1,6,204061,12919, greece, hung,"Output "" greece"" (p=0.883)","Output "" hung"" (p=0.973)",11,8,204061, greece,38721, Athens,38721|25553|15556|184951|85687, Athens| Greece| Greek| Parthen| Olympia,0.25775689|0.12175574|0.12175574|0.083681412|0.07384859,1,1,0,0,0,0,0,0,0.8682636618614197,6.2637068367621396e-06,2.0891361600661185e-06,1.0687049335766918e-11
0,capital_country,-2.0,0.0,1,8,204061,1600, greece, den,"Output "" greece"" (p=0.883)","Output "" den"" (p=0.445)",11,9,204061, greece,38721, Athens,38721|25553|15556|184951|85687, Athens| Greece| Greek| Parthen| Olympia,0.25775689|0.12175574|0.12175574|0.083681412|0.07384859,1,1,0,0,0,0,0,0,0.8682636618614197,6.2637068367621396e-06,1.3622880942421034e-05,6.345193814816241e-11
0,capital_country,-2.0,0.0,1,9,204061,15600, greece, bang,"Output "" greece"" (p=0.883)","Output "" bang"" (p=0.953)",11,1,204061, greece,38721, Athens,38721|25553|15556|184951|85687, Athens| Greece| Greek| Parthen| Olympia,0.25775689|0.12175574|0.12175574|0.083681412|0.07384859,1,1,0,0,0,0,0,0,0.8682636618614197,6.2637068367621396e-06,1.0731365307492524e-07,1.7446129176729164e-12
0,capital_country,-2.0,0.0,2,3,86179,709, thailand, le,"Output "" thailand"" (p=0.891)","Output "" le"" (p=0.719)",11,2,86179, thailand,22878, Vietnam,22878|86179|113964|28141|71354, Vietnam| thailand| vietnam| Thailand| asia,0.17390247|0.1195213|0.072493337|0.072493337|0.056457866,1,1,0,0,0,0,0,0,0.8800681233406067,0.11952130496501923,1.8873421140597202e-05,0.007640741299837828
0,capital_country,-2.0,0.0,2,4,86179,77341, thailand, germany,"Output "" thailand"" (p=0.891)","Output "" germany"" (p=0.961)",11,10,86179, thailand,22878, Vietnam,22878|86179|113964|28141|71354, Vietnam| thailand| vietnam| Thailand| asia,0.17390247|0.1195213|0.072493337|0.072493337|0.056457866,1,1,0,0,0,0,0,0,0.8800681233406067,0.11952130496501923,7.94600709923543e-05,0.00264056958258152
0,capital_country,-2.0,0.0,2,5,86179,2100, thailand, bel,"Output "" thailand"" (p=0.891)","Output "" bel"" (p=0.789)",11,3,86179, thailand,22878, Vietnam,22878|86179|113964|28141|71354, Vietnam| thailand| vietnam| Thailand| asia,0.17390247|0.1195213|0.072493337|0.072493337|0.056457866,1,1,0,0,0,0,0,0,0.8800681233406067,0.11952130496501923,1.8873421140597202e-05,3.32398631144315e-05
0,capital_country,-2.0,0.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,22878, Vietnam,22878|86179|113964|28141|71354, Vietnam| thailand| vietnam| Thailand| asia,0.17390247|0.1195213|0.072493337|0.072493337|0.056457866,1,1,0,0,0,0,0,0,0.8800681233406067,0.11952130496501923,4.2531912185950205e-05,0.0009125564247369766
0,capital_country,-2.0,0.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,22878, Vietnam,22878|86179|113964|28141|71354, Vietnam| thailand| vietnam| Thailand| asia,0.17390247|0.1195213|0.072493337|0.072493337|0.056457866,1,1,0,0,0,0,0,0,0.8800681233406067,0.11952130496501923,2.1386387743405066e-05,0.0003357107634656131
0,capital_country,-2.0,0.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,0.0007959737558849156,0.0003501064202282578
0,capital_country,-2.0,0.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,2.5586536139599048e-05,3.466523048700765e-05
0,capital_country,-2.0,0.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,1.3852788072199473e-07,1.2502235335887235e-07
0,capital_country,-2.0,0.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,0.00027508119819685817,0.0013008032692596316
0,capital_country,-2.0,0.0,3,8,709,1600, le, den,"Output "" le"" (p=0.719)","Output "" den"" (p=0.445)",2,9,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,2.613828883113456e-06,3.432322728258441e-06
0,capital_country,-2.0,0.0,3,9,709,15600, le, bang,"Output "" le"" (p=0.719)","Output "" bang"" (p=0.953)",2,1,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.36067668|0.21876146|0.091193341|0.080477849|0.033548154,1,1,0,0,0,0,0,0,0.7236522436141968,0.36067667603492737,2.7236725145485252e-05,2.1025525711593218e-05
0,capital_country,-2.0,0.0,4,2,77341,86179, germany, thailand,"Output "" germany"" (p=0.961)","Output "" thailand"" (p=0.891)",10,9,77341, germany,77341, germany,77341|9066|138059|46368|118517, germany| Germany| austria| german| deutschland,0.97546446|0.0084394207|0.0031046898|0.0018830894|0.0010729519,1,1,0,0,0,0,0,0,0.9550687670707703,0.9754644632339478,1.4836996342637576e-06,6.317061433946947e-07
0,capital_country,-2.0,0.0,4,9,77341,15600, germany, bang,"Output "" germany"" (p=0.961)","Output "" bang"" (p=0.953)",10,1,77341, germany,77341, germany,77341|9066|138059|46368|118517, germany| Germany| austria| german| deutschland,0.97546446|0.0084394207|0.0031046898|0.0018830894|0.0010729519,1,1,0,0,0,0,0,0,0.9550687670707703,0.9754644632339478,1.2040652109135408e-05,5.2892105486535e-06
0,capital_country,-2.0,0.0,5,3,2100,709, bel, le,"Output "" bel"" (p=0.789)","Output "" le"" (p=0.719)",3,2,2100, bel,2100, bel,2100|573|25032|77341|30674, bel| the| europe| germany| Belgium,0.70556116|0.084267266|0.074365601|0.016593209|0.014643455,1,1,0,0,0,0,0,0,0.7961058616638184,0.7055611610412598,7.65150471124798e-05,0.00044219399569556117
0,capital_country,-2.0,0.0,5,6,2100,12919, bel, hung,"Output "" bel"" (p=0.789)","Output "" hung"" (p=0.973)",3,8,2100, bel,2100, bel,2100|573|25032|77341|30674, bel| the| europe| germany| Belgium,0.70556116|0.084267266|0.074365601|0.016593209|0.014643455,1,1,0,0,0,0,0,0,0.7961058616638184,0.7055611610412598,3.809460167758516e-06,1.2544080163934268e-05
0,capital_country,-2.0,0.0,5,8,2100,1600, bel, den,"Output "" bel"" (p=0.789)","Output "" den"" (p=0.445)",3,9,2100, bel,2100, bel,2100|573|25032|77341|30674, bel| the| europe| germany| Belgium,0.70556116|0.084267266|0.074365601|0.016593209|0.014643455,1,1,0,0,0,0,0,0,0.7961058616638184,0.7055611610412598,0.001356261782348156,0.003267396707087755
0,capital_country,-2.0,0.0,5,9,2100,15600, bel, bang,"Output "" bel"" (p=0.789)","Output "" bang"" (p=0.953)",3,1,2100, bel,2100, bel,2100|573|25032|77341|30674, bel| the| europe| germany| Belgium,0.70556116|0.084267266|0.074365601|0.016593209|0.014643455,1,1,0,0,0,0,0,0,0.7961058616638184,0.7055611610412598,1.0253022537654033e-06,9.6729547749419e-07
0,capital_country,-2.0,0.0,6,0,12919,38365, hung, jordan,"Output "" hung"" (p=0.973)","Output "" jordan"" (p=0.385)",8,16,12919, hung,138059, austria,138059|77341|221965|42680|61235, austria| germany| poland| Hungary| italy,0.64505464|0.12701878|0.067988254|0.067988254|0.032115377,1,1,0,0,0,0,0,0,0.9737045764923096,0.009201209992170334,1.6252814649675429e-09,6.599574408028275e-05
0,capital_country,-2.0,0.0,6,3,12919,709, hung, le,"Output "" hung"" (p=0.973)","Output "" le"" (p=0.719)",8,2,12919, hung,138059, austria,138059|77341|221965|42680|61235, austria| germany| poland| Hungary| italy,0.64505464|0.12701878|0.067988254|0.067988254|0.032115377,1,1,0,0,0,0,0,0,0.9737045764923096,0.009201209992170334,1.1780531394833815e-06,4.491067102208035e-06
0,capital_country,-2.0,0.0,6,7,12919,83354, hung, australia,"Output "" hung"" (p=0.973)","Output "" australia"" (p=0.918)",8,12,12919, hung,138059, austria,138059|77341|221965|42680|61235, austria| germany| poland| Hungary| italy,0.64505464|0.12701878|0.067988254|0.067988254|0.032115377,1,1,0,0,0,0,0,0,0.9737045764923096,0.009201209992170334,5.676177897839807e-05,0.0001158261438831687
0,capital_country,-2.0,0.0,7,1,83354,204061, australia, greece,"Output "" australia"" (p=0.918)","Output "" greece"" (p=0.883)",13,11,83354, australia,83354, australia,83354|573|69308|235417|82870, australia| the| canada|…| nz,0.38684851|0.11083396|0.059325144|0.035982516|0.024730397,1,1,0,0,0,0,0,0,0.9152761101722717,0.386848509311676,3.6670804547611624e-05,0.00011452446779003367
0,capital_country,-2.0,0.0,7,2,83354,86179, australia, thailand,"Output "" australia"" (p=0.918)","Output "" thailand"" (p=0.891)",13,9,83354, australia,83354, australia,83354|573|69308|235417|82870, australia| the| canada|…| nz,0.38684851|0.11083396|0.059325144|0.035982516|0.024730397,1,1,0,0,0,0,0,0,0.9152761101722717,0.386848509311676,5.679685637005605e-05,0.0003527601948007941
0,capital_country,-2.0,0.0,7,5,83354,2100, australia, bel,"Output "" australia"" (p=0.918)","Output "" bel"" (p=0.789)",13,3,83354, australia,83354, australia,83354|573|69308|235417|82870, australia| the| canada|…| nz,0.38684851|0.11083396|0.059325144|0.035982516|0.024730397,1,1,0,0,0,0,0,0,0.9152761101722717,0.386848509311676,4.662170340452576e-06,3.4927987144328654e-05
0,capital_country,-2.0,0.0,7,6,83354,12919, australia, hung,"Output "" australia"" (p=0.918)","Output "" hung"" (p=0.973)",13,8,83354, australia,83354, australia,83354|573|69308|235417|82870, australia| the| canada|…| nz,0.38684851|0.11083396|0.059325144|0.035982516|0.024730397,1,1,0,0,0,0,0,0,0.9152761101722717,0.386848509311676,3.948422886423941e-07,3.645062633950147e-07
0,capital_country,-2.0,0.0,8,1,1600,204061, den, greece,"Output "" den"" (p=0.445)","Output "" greece"" (p=0.883)",9,11,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.0018308769213035703,3.9240369176241074e-08
0,capital_country,-2.0,0.0,8,2,1600,86179, den, thailand,"Output "" den"" (p=0.445)","Output "" thailand"" (p=0.891)",9,9,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.0006327341543510556,1.2866422594015603e-07
0,capital_country,-2.0,0.0,8,3,1600,709, den, le,"Output "" den"" (p=0.445)","Output "" le"" (p=0.719)",9,2,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.0005583859165199101,5.653111312398096e-09
0,capital_country,-2.0,0.0,8,4,1600,77341, den, germany,"Output "" den"" (p=0.445)","Output "" germany"" (p=0.961)",9,10,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.01737087592482567,9.507071467851347e-07
0,capital_country,-2.0,0.0,8,6,1600,12919, den, hung,"Output "" den"" (p=0.445)","Output "" hung"" (p=0.973)",9,8,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.001258342177607119,5.958335491662581e-10
0,capital_country,-2.0,0.0,8,9,1600,15600, den, bang,"Output "" den"" (p=0.445)","Output "" bang"" (p=0.953)",9,1,1600, den,6297, Ve,6297|2900|32923|13889|608, Ve| Dis| Denmark| Kal| D,0.19868|0.093849786|0.073090293|0.064501949|0.044331502,1,1,0,0,0,0,0,0,0.44800078868865967,2.9283839921845356e-06,0.00023276987485587597,6.342614766730037e-10
0,capital_country,-2.0,0.0,9,0,15600,38365, bang, jordan,"Output "" bang"" (p=0.953)","Output "" jordan"" (p=0.385)",1,16,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,2.757029051281279e-06,4.491263098316267e-06
0,capital_country,-2.0,0.0,9,1,15600,204061, bang, greece,"Output "" bang"" (p=0.953)","Output "" greece"" (p=0.883)",1,11,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,2.147176246580784e-06,3.963525614381069e-06
0,capital_country,-2.0,0.0,9,2,15600,86179, bang, thailand,"Output "" bang"" (p=0.953)","Output "" thailand"" (p=0.891)",1,9,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,7.110471779014915e-05,0.00010881334310397506
0,capital_country,-2.0,0.0,9,3,15600,709, bang, le,"Output "" bang"" (p=0.953)","Output "" le"" (p=0.719)",1,2,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,7.4943809522665106e-06,1.2995900760870427e-05
0,capital_country,-2.0,0.0,9,5,15600,2100, bang, bel,"Output "" bang"" (p=0.953)","Output "" bel"" (p=0.789)",1,3,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,2.0371840946609154e-05,2.9286713470355608e-05
0,capital_country,-2.0,0.0,9,6,15600,12919, bang, hung,"Output "" bang"" (p=0.953)","Output "" hung"" (p=0.973)",1,8,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,7.5690564699471e-05,0.00010222067794529721
0,capital_country,-2.0,0.0,9,8,15600,1600, bang, den,"Output "" bang"" (p=0.953)","Output "" den"" (p=0.445)",1,9,15600, bang,15600, bang,15600|40188|61427|210483|31664, bang| Bangladesh| bh| bengal| india,0.93858993|0.013388266|0.0071662222|0.0043465341|0.0038358027,1,1,0,0,0,0,0,0,0.949939489364624,0.9385899305343628,0.00021901792206335813,0.0002610296360217035
